race_id,season,location,driver_id,driver_code,team,resultposition,gridposition,avg_lap,median_lap,std_lap,best_lap,pit_count,avg_pit_loss,tyre_mix,avg_stint_length,nolaps,tracklength
99,2018,SaoPaulo,15,BOT,Mercedes,5,3,73.97195774647888,73.546,3.0653900168383124,70.54,2,22.841,3,24.0,71,4309.0
99,2018,SaoPaulo,16,PER,ForceIndia,10,12,74.82694285714287,74.491,2.634577219806274,72.472,1,23.505,2,35.5,71,4309.0
99,2018,SaoPaulo,19,ERI,Sauber,20,6,79.12835,76.463,6.6854033714857986,75.281,1,23.377,2,10.5,71,4309.0
99,2018,SaoPaulo,22,GRO,HaasF1Team,8,8,74.3703661971831,73.982,2.4178314323816026,72.362,1,23.403,2,36.0,71,4309.0
99,2018,SaoPaulo,25,SAI,Renault,12,15,75.56221428571429,75.10249999999999,3.2828834660960586,72.169,2,23.8545,3,23.666666666666668,71,4309.0
99,2018,SaoPaulo,27,VER,RedBull,2,5,73.66950704225351,73.429,2.6551424437077324,71.578,1,23.432,2,36.0,71,4309.0
99,2018,SaoPaulo,33,VAN,McLaren,14,20,75.63331428571426,75.4225,2.7248563825622196,72.968,1,22.618,2,35.5,71,4309.0
99,2018,SaoPaulo,34,OCO,ForceIndia,15,18,75.65215714285713,74.73949999999999,4.687888667977732,72.352,2,29.212,2,35.5,71,4309.0
99,2018,SaoPaulo,36,STR,Williams,18,19,76.29240579710144,75.207,3.52323221972148,71.751,2,24.445500000000003,3,23.333333333333332,71,4309.0
99,2018,SaoPaulo,38,GAS,ToroRosso,13,9,75.61140000000002,74.9055,2.4921126966398655,73.822,1,23.757,2,35.5,71,4309.0
99,2018,SaoPaulo,39,HAR,ToroRosso,11,16,75.54991428571427,75.07,2.581389602985504,72.949,1,23.422,2,35.5,71,4309.0
99,2018,SaoPaulo,40,LEC,Sauber,7,7,74.27133802816901,73.937,2.518320261850642,72.082,1,23.593,2,36.0,71,4309.0
99,2018,SaoPaulo,41,SIR,Williams,16,14,76.02869565217391,75.238,2.7212729628545484,74.262,1,23.273,2,35.0,71,4309.0
100,2018,YasMarina,1,HAM,Mercedes,1,1,108.73421818181818,103.982,15.347645514553818,101.357,1,21.283,2,28.0,55,5554.0
100,2018,YasMarina,2,RIC,RedBull,4,5,109.01383636363637,104.245,14.807707569800503,101.249,1,21.061,2,28.0,55,5554.0
100,2018,YasMarina,4,MAG,HaasF1Team,10,13,111.21620370370371,107.01050000000001,14.60045897750986,102.822,1,21.587,2,27.5,55,5554.0
100,2018,YasMarina,5,ALO,McLaren,11,15,111.26418518518518,106.729,14.526353420625165,102.393,1,21.726,2,27.5,55,5554.0
100,2018,YasMarina,7,HUL,Renault,20,10,,,,,0,0.0,1,1.0,55,5554.0
100,2018,YasMarina,11,RAI,Ferrari,19,4,141.12283333333332,150.494,24.966950533989262,105.198,0,0.0,1,7.0,55,5554.0
100,2018,YasMarina,12,VET,Ferrari,2,3,108.78114545454545,103.498,14.967762954674956,100.867,1,22.63,2,28.0,55,5554.0
100,2018,YasMarina,15,BOT,Mercedes,5,2,109.60616363636363,104.565,14.776488412544461,100.953,2,21.4445,2,18.666666666666668,55,5554.0
100,2018,YasMarina,16,PER,ForceIndia,8,14,110.39376363636364,105.093,14.54097847586916,102.816,1,22.112,2,28.0,55,5554.0
100,2018,YasMarina,19,ERI,Sauber,18,12,117.76695833333332,107.747,19.542490196623994,106.077,0,0.0,1,25.0,55,5554.0
100,2018,YasMarina,22,GRO,HaasF1Team,9,7,111.18777777777777,107.0215,14.66781421982912,103.195,1,22.354,2,27.5,55,5554.0
100,2018,YasMarina,25,SAI,Renault,6,11,110.05327272727273,105.334,14.7285504610434,101.351,1,21.964,2,28.0,55,5554.0
100,2018,YasMarina,27,VER,RedBull,3,6,108.96523636363636,103.715,14.868407659597802,101.909,1,21.057,2,28.0,55,5554.0
100,2018,YasMarina,33,VAN,McLaren,14,18,111.70268518518516,107.413,14.589250438960866,103.249,1,22.317,2,27.5,55,5554.0
100,2018,YasMarina,34,OCO,ForceIndia,17,9,112.40329545454546,106.6135,15.687677333499018,103.591,1,21.979,2,22.5,55,5554.0
100,2018,YasMarina,36,STR,Williams,13,20,111.69001851851853,107.22550000000001,14.431857523052546,104.033,1,22.189,2,27.5,55,5554.0
100,2018,YasMarina,38,GAS,ToroRosso,16,17,112.38080434782609,106.78999999999999,15.492766109266132,103.988,1,22.493,2,23.5,55,5554.0
100,2018,YasMarina,39,HAR,ToroRosso,12,16,111.66750000000002,107.3035,14.549875820970444,104.174,1,41.012,2,55.0,55,5554.0
100,2018,YasMarina,40,LEC,Sauber,7,8,110.38492727272728,105.42,14.735980754921867,102.876,1,21.828,2,28.0,55,5554.0
100,2018,YasMarina,41,SIR,Williams,15,19,111.99903703703703,107.29650000000001,14.575658159790077,103.831,1,22.755,2,27.5,55,5554.0
101,2019,Melbourne,1,HAM,Mercedes,2,1,88.76225862068966,88.338,2.7670588639389875,86.057,1,21.515,2,29.5,58,5303.0
101,2019,Melbourne,2,RIC,Renault,19,12,92.8329285714286,90.366,10.965352281681406,89.848,1,33.027,2,29.0,58,5303.0
101,2019,Melbourne,4,MAG,HaasF1Team,6,7,89.9048448275862,89.042,2.9865709598645256,88.182,1,22.388,2,29.5,58,5303.0
101,2019,Melbourne,7,HUL,Renault,7,11,90.04428070175439,89.053,2.925330895534883,88.444,1,21.588,2,29.0,58,5303.0
101,2019,Melbourne,8,KVY,ToroRosso,10,15,90.09052631578948,89.203,3.402611460886975,87.448,1,22.086,2,29.0,58,5303.0
101,2019,Melbourne,11,RAI,AlfaRomeo,8,9,90.0650701754386,89.172,3.216051038261328,88.27,1,23.299,2,29.0,58,5303.0
101,2019,Melbourne,12,VET,Ferrari,4,3,89.38679310344827,88.708,2.604188857507388,87.954,1,21.995,2,29.5,58,5303.0
101,2019,Melbourne,15,BOT,Mercedes,1,2,88.4021551724138,87.786,2.7038006505575134,85.58,1,22.014,2,29.5,58,5303.0
101,2019,Melbourne,16,PER,RacingPoint,13,10,90.80331578947369,90.191,3.272685076933306,88.485,1,23.234,2,29.0,58,5303.0
101,2019,Melbourne,22,GRO,HaasF1Team,18,6,91.72075862068968,90.707,5.160620682874525,88.462,1,29.981,2,15.0,58,5303.0
101,2019,Melbourne,25,SAI,McLaren,20,18,92.77033333333333,91.467,3.934979097784385,90.899,0,0.0,1,10.0,58,5303.0
101,2019,Melbourne,27,VER,RedBull,3,4,88.79043103448276,88.19,2.7781970684781645,86.256,1,21.157,2,29.5,58,5303.0
101,2019,Melbourne,35,GIO,AlfaRomeo,15,14,91.19056140350877,90.873,4.0993929952125825,88.479,1,27.172,2,29.0,58,5303.0
101,2019,Melbourne,36,STR,RacingPoint,9,16,90.07826315789472,89.224,3.186021576054171,87.568,1,22.471,2,29.0,58,5303.0
101,2019,Melbourne,38,GAS,RedBull,11,17,90.09640350877191,89.272,3.3658595424160502,87.229,1,21.269,2,29.0,58,5303.0
101,2019,Melbourne,40,LEC,Ferrari,5,5,89.40612068965518,89.0025,2.952734884978321,86.926,1,22.306,2,29.5,58,5303.0
101,2019,Melbourne,42,NOR,McLaren,12,8,90.79401754385965,90.65,2.9971101646373346,88.555,1,21.627,2,29.0,58,5303.0
101,2019,Melbourne,43,ALB,ToroRosso,14,13,90.81573684210527,90.196,3.0563334857210607,88.188,1,21.78,2,29.0,58,5303.0
101,2019,Melbourne,44,RUS,Williams,16,19,92.44651785714287,91.7525,4.270692245318173,88.713,2,21.616,3,19.0,58,5303.0
101,2019,Melbourne,45,KUB,Williams,17,20,94.16747272727274,92.346,8.240641533491289,89.284,3,25.743,3,18.666666666666668,58,5303.0
102,2019,Sakhir,1,HAM,Mercedes,1,3,99.3209649122807,96.967,10.051866477292577,93.528,2,24.2895,2,19.333333333333332,57,5412.0
102,2019,Sakhir,2,RIC,Renault,18,10,98.80154716981131,98.146,3.2246115601849423,96.697,1,25.676,2,27.0,57,5412.0
102,2019,Sakhir,4,MAG,HaasF1Team,13,6,101.14003571428569,99.0085,8.094033730783739,95.892,2,25.465,2,19.0,57,5412.0
102,2019,Sakhir,7,HUL,Renault,17,17,98.56426415094342,97.526,4.210395363999696,95.215,2,25.375500000000002,2,18.0,57,5412.0
102,2019,Sakhir,8,KVY,ToroRosso,12,15,101.12323214285713,98.3615,9.83166131340444,94.934,2,28.6345,2,19.0,57,5412.0
102,2019,Sakhir,11,RAI,AlfaRomeo,7,8,100.15377192982457,97.759,8.043318158610075,95.589,2,25.634,2,19.333333333333332,57,5412.0
102,2019,Sakhir,12,VET,Ferrari,5,2,99.95373684210526,96.827,9.194397683850584,94.895,3,27.54433333333333,2,14.5,57,5412.0
102,2019,Sakhir,15,BOT,Mercedes,2,4,99.3732456140351,97.171,8.174266549187635,94.209,2,24.649,2,19.333333333333332,57,5412.0
102,2019,Sakhir,16,PER,RacingPoint,10,14,100.43843859649122,98.311,6.917715934513831,96.33,2,26.967,2,19.333333333333332,57,5412.0
102,2019,Sakhir,22,GRO,HaasF1Team,20,11,103.04762499999998,98.6985,11.87094620702158,97.262,1,32.082,2,17.0,57,5412.0
102,2019,Sakhir,25,SAI,McLaren,19,7,100.30452830188678,98.126,8.33966057371405,95.586,3,31.854,3,13.5,57,5412.0
102,2019,Sakhir,27,VER,RedBull,4,5,99.43338596491229,97.067,7.868176542145639,95.311,2,25.464,2,19.333333333333332,57,5412.0
102,2019,Sakhir,35,GIO,AlfaRomeo,11,16,100.45428070175437,98.625,6.864713301042791,95.237,2,26.302500000000002,2,19.333333333333332,57,5412.0
102,2019,Sakhir,36,STR,RacingPoint,14,18,101.45542857142858,98.39500000000001,9.062357938913415,97.037,2,30.469,2,28.5,57,5412.0
102,2019,Sakhir,38,GAS,RedBull,8,13,100.34015789473683,98.07,8.462059614600493,95.291,2,26.0205,2,19.333333333333332,57,5412.0
102,2019,Sakhir,40,LEC,Ferrari,3,1,99.42852631578948,96.967,8.009150309635276,93.411,2,24.438000000000002,2,19.333333333333332,57,5412.0
102,2019,Sakhir,42,NOR,McLaren,6,9,100.12366666666667,97.816,7.796244746976707,95.777,2,24.445999999999998,2,19.333333333333332,57,5412.0
102,2019,Sakhir,43,ALB,ToroRosso,9,12,100.42091228070174,97.868,7.000736204348955,96.752,2,25.2505,2,19.333333333333332,57,5412.0
102,2019,Sakhir,44,RUS,Williams,15,19,102.16098214285715,99.72550000000001,7.717660887956498,97.313,2,24.7725,2,19.0,57,5412.0
102,2019,Sakhir,45,KUB,Williams,16,20,102.9466,100.071,8.933327768654983,97.903,2,24.490000000000002,2,18.666666666666668,57,5412.0
103,2019,Shanghai,1,HAM,Mercedes,1,2,98.68482142857144,97.4435,4.106001435181712,95.892,2,23.1205,2,19.0,56,5451.0
103,2019,Shanghai,2,RIC,Renault,7,7,100.71627272727272,100.115,3.605295649532604,98.632,1,23.506,2,28.0,56,5451.0
103,2019,Shanghai,4,MAG,HaasF1Team,13,9,101.25772727272728,100.216,4.62007497315528,97.471,2,23.673499999999997,3,18.666666666666668,56,5451.0
103,2019,Shanghai,7,HUL,Renault,20,8,104.37075000000002,101.0515,6.68202924766621,99.677,1,24.107,2,8.5,56,5451.0
103,2019,Shanghai,8,KVY,ToroRosso,19,11,103.00670731707318,100.527,8.046929415136878,97.975,3,28.837666666666667,3,14.0,56,5451.0
103,2019,Shanghai,11,RAI,AlfaRomeo,9,13,100.87389090909092,100.26,4.068860017219889,97.812,1,23.888,2,28.0,56,5451.0
103,2019,Shanghai,12,VET,Ferrari,3,3,98.93025000000002,97.584,4.2443542489887784,94.836,2,22.5325,2,19.0,56,5451.0
103,2019,Shanghai,15,BOT,Mercedes,2,1,98.80182142857143,97.6925,4.096875657052658,94.872,2,23.139499999999998,2,19.0,56,5451.0
103,2019,Shanghai,16,PER,RacingPoint,8,12,100.75241818181817,99.875,3.7414536771396523,98.702,1,23.733,2,28.0,56,5451.0
103,2019,Shanghai,22,GRO,HaasF1Team,11,10,101.12136363636363,100.104,4.634596100359557,96.873,2,23.3905,3,18.666666666666668,56,5451.0
103,2019,Shanghai,25,SAI,McLaren,14,14,101.43816363636364,100.206,7.4605515131345825,97.502,2,34.205,3,28.0,56,5451.0
103,2019,Shanghai,27,VER,RedBull,4,5,99.17816071428572,98.03,4.2756004651203865,96.143,2,22.793999999999997,2,19.0,56,5451.0
103,2019,Shanghai,35,GIO,AlfaRomeo,15,19,101.49327272727274,100.092,5.267407635831899,98.048,2,25.1605,2,18.666666666666668,56,5451.0
103,2019,Shanghai,36,STR,RacingPoint,12,16,101.24172727272727,99.853,4.747655368528396,96.678,2,23.4905,3,18.666666666666668,56,5451.0
103,2019,Shanghai,38,GAS,RedBull,6,6,100.2795892857143,98.957,4.885651227743938,94.742,3,22.477,3,14.25,56,5451.0
103,2019,Shanghai,40,LEC,Ferrari,5,4,99.24332142857142,97.8355,4.4265190678954,94.86,2,23.573999999999998,2,19.0,56,5451.0
103,2019,Shanghai,42,NOR,McLaren,18,15,103.0186,100.1225,9.87239144983502,98.346,3,35.63333333333333,3,17.0,56,5451.0
103,2019,Shanghai,43,ALB,ToroRosso,10,20,101.1028181818182,99.865,4.589974405201409,98.901,1,23.215,2,28.0,56,5451.0
103,2019,Shanghai,44,RUS,Williams,16,17,102.79361111111112,101.76150000000001,4.740338601140125,97.283,2,24.1485,3,18.333333333333332,56,5451.0
103,2019,Shanghai,45,KUB,Williams,17,18,103.09109259259257,102.21100000000001,5.2135871736914465,99.772,1,32.627,2,27.5,56,5451.0
104,2019,Baku,1,HAM,Mercedes,2,2,108.1267843137255,105.867,6.575798024008113,104.166,1,19.993,2,26.0,51,6003.0
104,2019,Baku,2,RIC,Renault,20,10,112.23241935483871,108.48,11.142001303698224,106.767,1,20.884,2,16.0,51,6003.0
104,2019,Baku,4,MAG,HaasF1Team,13,12,111.22322000000003,108.991,7.338573754247525,106.682,2,20.488500000000002,2,17.0,51,6003.0
104,2019,Baku,7,HUL,Renault,14,15,111.7225,109.34649999999999,6.61904582262737,107.407,2,21.0975,2,17.0,51,6003.0
104,2019,Baku,8,KVY,ToroRosso,19,6,111.86469696969698,108.914,7.226898969669012,107.681,1,21.013,2,17.0,51,6003.0
104,2019,Baku,11,RAI,AlfaRomeo,10,18,110.564,108.60050000000001,6.578764337174697,106.479,1,21.401,2,25.5,51,6003.0
104,2019,Baku,12,VET,Ferrari,3,3,108.32707843137257,106.18,6.530933650997038,104.629,1,19.981,2,26.0,51,6003.0
104,2019,Baku,15,BOT,Mercedes,1,1,108.09690196078431,106.144,6.439471823852953,104.024,1,20.006,2,26.0,51,6003.0
104,2019,Baku,16,PER,RacingPoint,6,5,109.59525490196077,107.703,6.348154862141086,105.524,1,20.939,2,26.0,51,6003.0
104,2019,Baku,22,GRO,HaasF1Team,18,14,112.33028947368422,110.4505,6.349090766605003,108.517,1,20.906,2,19.5,51,6003.0
104,2019,Baku,25,SAI,McLaren,7,9,109.74054901960784,107.478,6.238301260162821,105.807,1,19.755,2,26.0,51,6003.0
104,2019,Baku,27,VER,RedBull,4,4,108.4399019607843,106.047,6.689397330865918,104.794,1,20.973,2,26.0,51,6003.0
104,2019,Baku,35,GIO,AlfaRomeo,12,17,110.66784,108.545,6.742068832127336,105.969,1,20.776,2,25.5,51,6003.0
104,2019,Baku,36,STR,RacingPoint,9,13,110.13250980392156,108.035,6.449414436590502,106.009,1,23.099,2,26.0,51,6003.0
104,2019,Baku,38,GAS,RedBull,17,20,108.45073684210529,107.47800000000001,3.6842775864858033,105.712,0,0.0,1,39.0,51,6003.0
104,2019,Baku,40,LEC,Ferrari,5,8,109.45194117647058,107.436,6.836703063353752,103.009,2,20.119500000000002,2,17.333333333333332,51,6003.0
104,2019,Baku,42,NOR,McLaren,8,7,110.06294117647059,107.758,7.608492372110954,105.394,2,20.9495,2,17.333333333333332,51,6003.0
104,2019,Baku,43,ALB,ToroRosso,11,11,110.61798,108.366,6.596421102911697,105.754,1,20.72,2,25.5,51,6003.0
104,2019,Baku,44,RUS,Williams,15,16,112.77710204081633,111.137,7.9345045220356445,107.251,2,20.613,2,16.666666666666668,51,6003.0
104,2019,Baku,45,KUB,Williams,16,19,113.45253061224489,111.513,6.722663383108293,107.709,3,18.936333333333334,2,16.666666666666668,51,6003.0
105,2019,Catalunya,1,HAM,Mercedes,1,2,87.12792424242423,82.144,16.018199452555987,78.492,2,22.387999999999998,2,22.333333333333332,66,4655.0
105,2019,Catalunya,2,RIC,Renault,12,13,87.68486363636363,84.039,12.365064052073814,80.615,2,22.5405,3,22.333333333333332,66,4655.0
105,2019,Catalunya,4,MAG,HaasF1Team,7,8,87.55457575757578,83.906,11.97743428421271,80.77,2,22.508499999999998,2,22.333333333333332,66,4655.0
105,2019,Catalunya,7,HUL,Renault,13,20,87.72248484848484,84.2555,11.401042080903661,81.282,1,22.193,2,33.5,66,4655.0
105,2019,Catalunya,8,KVY,ToroRosso,9,9,87.62877272727272,83.838,12.633940908758992,80.726,2,27.935,2,22.333333333333332,66,4655.0
105,2019,Catalunya,11,RAI,AlfaRomeo,14,14,87.76130303030303,84.46799999999999,11.107805692006647,81.382,2,22.4455,3,22.333333333333332,66,4655.0
105,2019,Catalunya,12,VET,Ferrari,4,3,87.26681818181818,82.7475,13.49400457286818,79.82,2,22.694499999999998,2,22.333333333333332,66,4655.0
105,2019,Catalunya,15,BOT,Mercedes,2,1,87.18965151515151,82.2005,14.518553056207796,78.737,2,22.026,2,22.333333333333332,66,4655.0
105,2019,Catalunya,16,PER,RacingPoint,15,15,87.83818181818182,84.1965,11.846295788342237,81.859,2,22.8385,2,22.333333333333332,66,4655.0
105,2019,Catalunya,22,GRO,HaasF1Team,10,7,87.65278787878788,83.644,12.767143298947136,81.057,2,22.555500000000002,2,22.333333333333332,66,4655.0
105,2019,Catalunya,25,SAI,McLaren,8,12,87.61795454545454,84.042,10.969698884348954,80.859,2,21.506500000000003,2,22.333333333333332,66,4655.0
105,2019,Catalunya,27,VER,RedBull,3,4,87.24427272727273,82.41399999999999,13.72314987226997,79.769,2,22.4785,2,22.333333333333332,66,4655.0
105,2019,Catalunya,35,GIO,AlfaRomeo,16,18,87.85051515151514,85.1565,7.9049594680855,81.833,2,22.944000000000003,2,22.333333333333332,66,4655.0
105,2019,Catalunya,36,STR,RacingPoint,19,16,85.0343181818182,84.2915,3.522868511251692,83.226,1,23.321,2,22.5,66,4655.0
105,2019,Catalunya,38,GAS,RedBull,6,6,87.42453030303031,83.126,13.313099858895141,80.536,2,22.329,2,22.333333333333332,66,4655.0
105,2019,Catalunya,40,LEC,Ferrari,5,5,87.33036363636363,82.7705,13.832612408737171,80.002,2,22.642000000000003,3,22.333333333333332,66,4655.0
105,2019,Catalunya,42,NOR,McLaren,20,10,85.04761363636364,84.414,3.4671416631524967,82.561,1,21.579,2,22.5,66,4655.0
105,2019,Catalunya,43,ALB,ToroRosso,11,11,87.66496969696969,83.92599999999999,14.104898507495893,81.028,2,30.468,2,22.333333333333332,66,4655.0
105,2019,Catalunya,44,RUS,Williams,17,19,89.38812307692307,86.191,10.698170723463212,82.382,2,22.144,2,22.0,66,4655.0
105,2019,Catalunya,45,KUB,Williams,18,17,89.5002153846154,86.406,10.396162249377634,83.202,2,22.048000000000002,2,22.0,66,4655.0
106,2019,MonteCarlo,1,HAM,Mercedes,1,1,79.59534615384615,77.5615,8.33879845408451,76.167,1,24.266,2,39.5,78,3337.0
106,2019,MonteCarlo,2,RIC,Renault,9,6,80.37603846153846,79.096,7.263383504508518,75.697,1,24.269,2,39.5,78,3337.0
106,2019,MonteCarlo,4,MAG,HaasF1Team,12,5,80.72667532467533,79.311,7.167973666616261,76.992,1,25.419,2,39.0,78,3337.0
106,2019,MonteCarlo,7,HUL,Renault,14,11,80.77723376623378,79.241,6.3672978857351215,76.276,1,25.532,2,39.0,78,3337.0
106,2019,MonteCarlo,8,KVY,ToroRosso,7,7,80.29501282051284,78.38300000000001,6.535693672369774,76.288,1,24.023,2,39.5,78,3337.0
106,2019,MonteCarlo,11,RAI,AlfaRomeo,17,14,81.26076623376623,79.472,6.220343271743009,76.436,1,26.299,2,39.0,78,3337.0
106,2019,MonteCarlo,12,VET,Ferrari,2,4,79.62870512820511,77.5575,8.148925683489713,76.277,1,24.483,2,39.5,78,3337.0
106,2019,MonteCarlo,15,BOT,Mercedes,3,2,79.63588461538461,77.5295,8.631461496058597,75.163,2,24.903,3,39.5,78,3337.0
106,2019,MonteCarlo,16,PER,RacingPoint,13,16,80.7388961038961,79.108,6.848071214399326,76.613,1,28.463,2,39.0,78,3337.0
106,2019,MonteCarlo,22,GRO,HaasF1Team,10,13,80.31373076923076,78.42,6.397660454432526,76.746,1,24.219,2,39.5,78,3337.0
106,2019,MonteCarlo,25,SAI,McLaren,6,9,80.28065384615384,78.423,6.568348966928344,75.891,1,23.795,2,39.5,78,3337.0
106,2019,MonteCarlo,27,VER,RedBull,4,3,79.60223076923076,77.5175,8.208915457294893,76.229,1,24.011,2,39.5,78,3337.0
106,2019,MonteCarlo,35,GIO,AlfaRomeo,19,18,81.76838157894738,79.47149999999999,7.2445672996475645,76.299,1,35.651,2,38.5,78,3337.0
106,2019,MonteCarlo,36,STR,RacingPoint,16,17,81.06098701298703,79.539,6.125419148909657,76.379,1,24.591,2,39.0,78,3337.0
106,2019,MonteCarlo,38,GAS,RedBull,5,8,79.72285897435899,77.5895,7.153910278900259,74.279,2,24.009500000000003,2,26.333333333333332,78,3337.0
106,2019,MonteCarlo,40,LEC,Ferrari,20,15,90.65025,84.787,12.316729801371793,79.151,2,25.8345,2,8.5,78,3337.0
106,2019,MonteCarlo,42,NOR,McLaren,11,12,80.45176923076923,78.7265,6.212605018419013,76.413,1,25.026,2,39.5,78,3337.0
106,2019,MonteCarlo,43,ALB,ToroRosso,8,10,80.30303846153846,78.429,6.512311821330561,75.607,1,25.062,2,39.5,78,3337.0
106,2019,MonteCarlo,44,RUS,Williams,15,19,80.97105194805192,79.347,6.439624424926348,77.038,1,26.165,2,39.0,78,3337.0
106,2019,MonteCarlo,45,KUB,Williams,18,20,81.65590909090908,79.149,6.730734780764668,77.388,1,23.946,2,39.0,78,3337.0
107,2019,Montreal,1,HAM,Mercedes,1,2,76.38691428571427,75.751,2.371378531039302,74.813,1,23.662,2,35.5,70,4361.0
107,2019,Montreal,2,RIC,Renault,6,4,77.53850724637681,76.986,2.2857025797410624,76.075,1,23.927,2,35.0,70,4361.0
107,2019,Montreal,4,MAG,HaasF1Team,17,20,79.53479411764705,79.074,3.1899655617793137,77.309,1,24.381,2,34.5,70,4361.0
107,2019,Montreal,7,HUL,Renault,7,7,77.54433333333334,77.105,2.3699166134912764,75.995,1,24.03,2,35.0,70,4361.0
107,2019,Montreal,8,KVY,ToroRosso,10,10,77.9941884057971,77.427,2.61352656315833,76.198,1,23.825,2,35.0,70,4361.0
107,2019,Montreal,11,RAI,AlfaRomeo,15,16,78.51010144927535,77.78,3.799500285041084,75.442,2,25.003999999999998,3,23.333333333333332,70,4361.0
107,2019,Montreal,12,VET,Ferrari,2,1,76.36774285714286,75.838,2.304514213235885,74.875,1,23.782,2,35.5,70,4361.0
107,2019,Montreal,15,BOT,Mercedes,4,6,77.1161,76.756,3.1409882878861035,73.078,2,23.725,3,23.666666666666668,70,4361.0
107,2019,Montreal,16,PER,RacingPoint,12,15,78.14491304347825,77.556,2.7808053411320515,76.314,1,24.076,2,35.0,70,4361.0
107,2019,Montreal,22,GRO,HaasF1Team,14,14,78.50198550724639,78.09,3.1780631009022255,76.245,1,24.071,2,35.0,70,4361.0
107,2019,Montreal,25,SAI,McLaren,11,11,78.02560869565218,77.503,2.6956033386488896,76.471,1,24.727,2,35.0,70,4361.0
107,2019,Montreal,27,VER,RedBull,5,9,77.21055714285714,76.81700000000001,2.492334809176969,74.767,1,23.426,2,35.5,70,4361.0
107,2019,Montreal,35,GIO,AlfaRomeo,13,12,78.47779710144924,77.832,2.946525449225351,76.365,1,23.884,2,35.0,70,4361.0
107,2019,Montreal,36,STR,RacingPoint,9,17,77.9581304347826,77.311,2.667944278637213,76.043,1,23.727,2,35.0,70,4361.0
107,2019,Montreal,38,GAS,RedBull,8,5,77.69021739130437,77.244,2.322925930484358,76.157,1,23.485,2,35.0,70,4361.0
107,2019,Montreal,40,LEC,Ferrari,3,3,76.454,75.9785,2.4845305566558293,74.356,1,23.732,2,35.5,70,4361.0
107,2019,Montreal,42,NOR,McLaren,20,8,80.775625,78.88,4.067865110051148,78.023,0,0.0,1,9.0,70,4361.0
107,2019,Montreal,43,ALB,ToroRosso,19,13,79.43055932203389,78.44,6.307511117081751,77.151,1,37.95,2,60.0,70,4361.0
107,2019,Montreal,44,RUS,Williams,16,18,79.40870588235293,78.681,3.0590830986982027,77.241,1,23.686,2,34.5,70,4361.0
107,2019,Montreal,45,KUB,Williams,18,19,80.24104477611941,79.368,3.703636290281753,77.285,2,24.1645,2,22.666666666666668,70,4361.0
108,2019,LeCastellet,1,HAM,Mercedes,1,1,95.68298113207548,94.812,3.2642598023640006,92.764,1,30.186,2,27.0,53,5842.0
108,2019,LeCastellet,2,RIC,Renault,11,8,97.67051923076922,96.82499999999999,3.7125952525729025,94.873,1,31.031,2,26.5,53,5842.0
108,2019,LeCastellet,4,MAG,HaasF1Team,17,15,98.6883076923077,98.013,3.898188586563029,95.692,1,30.832,2,26.5,53,5842.0
108,2019,LeCastellet,7,HUL,Renault,8,13,97.6990576923077,96.8595,3.808075085834236,94.754,1,30.884,2,26.5,53,5842.0
108,2019,LeCastellet,8,KVY,ToroRosso,14,19,98.21367307692309,97.25200000000001,4.391144134800665,95.225,1,30.233,2,26.5,53,5842.0
108,2019,LeCastellet,11,RAI,AlfaRomeo,7,12,97.68828846153846,96.8655,3.583152858217807,94.95,1,29.975,2,26.5,53,5842.0
108,2019,LeCastellet,12,VET,Ferrari,5,7,96.86781132075473,95.48,4.6995099296735345,92.74,2,30.256,3,18.0,53,5842.0
108,2019,LeCastellet,15,BOT,Mercedes,2,2,96.02366037735848,95.327,3.5800229583674907,93.586,1,30.412,2,27.0,53,5842.0
108,2019,LeCastellet,16,PER,RacingPoint,12,14,97.93296153846153,96.80600000000001,4.534263876358818,95.014,1,37.286,2,26.5,53,5842.0
108,2019,LeCastellet,22,GRO,HaasF1Team,20,16,98.74561363636366,98.09299999999999,4.2322830784995835,95.691,1,30.837,2,22.5,53,5842.0
108,2019,LeCastellet,25,SAI,McLaren,6,6,97.48415094339624,96.78,3.3753840487828843,94.561,1,29.92,2,27.0,53,5842.0
108,2019,LeCastellet,27,VER,RedBull,4,4,96.34156603773582,95.457,3.5846519759698268,94.162,1,30.118,2,27.0,53,5842.0
108,2019,LeCastellet,35,GIO,AlfaRomeo,16,10,98.59078846153845,97.4785,4.839629228775808,95.115,2,31.2695,3,17.666666666666668,53,5842.0
108,2019,LeCastellet,36,STR,RacingPoint,13,17,97.97853846153846,96.78999999999999,4.128802254566721,94.924,1,30.849,2,26.5,53,5842.0
108,2019,LeCastellet,38,GAS,RedBull,10,9,97.83503846153847,97.064,3.6998708454487317,95.15,1,30.228,2,26.5,53,5842.0
108,2019,LeCastellet,40,LEC,Ferrari,3,3,96.0411886792453,95.093,3.5406844191516447,93.828,1,30.203,2,27.0,53,5842.0
108,2019,LeCastellet,42,NOR,McLaren,9,5,97.73446153846155,96.84,3.4806025028442167,95.197,1,30.576,2,26.5,53,5842.0
108,2019,LeCastellet,43,ALB,ToroRosso,15,11,98.2597307692308,97.1525,4.028311942062595,95.029,1,30.279,2,26.5,53,5842.0
108,2019,LeCastellet,44,RUS,Williams,19,20,100.2683137254902,99.059,5.525787598126429,95.83,2,34.722,2,17.333333333333332,53,5842.0
